Cod Transaccion;Num. unidades;Valor unidad para las operaciones del dia t;Valor fondo al cierre del dia t;Num. Invers.;Rentab. dia;Rentab. mes;Rentab. sem;Rentab. ano
24591;178346.896;12247.75;2184347849.83;1;15.013596;14.814933;12.930983;12.27254
24592;239825.569;12866.95;3085823839.75;8;18.116653;10.959404;10.5354;10.517675
24593;1972.173;12877.15;25395968.77;19;17.244259;10.13971;9.718827;9.701232
24594;133828.175;13433.02;1797716241.91;5;18.116653;10.959404;10.507275;10.503358
24595;108645.336;13684.98;1486808928.68;5;19.002123;11.791362;11.364188;11.34633
24596;153725.34;13143.60;2020504584.77;6;18.116653;10.959404;10.5354;10.517675
24597;9564.526;12291.61;117563397.22;8;18.116665;10.959405;10.535396;10.517675
24598;3931548.597;13792.80;54227068286.60;12;-2.848534;-2.897152;10.074838;61.532135
24599;53244.471;13792.80;734390410.96;1;-2.848535;-2.897152;10.074838;61.532135
24600;4324023.684;13996.35;60520529149.93;44;18.116709;17.743137;19.231995;19.583395
24601;2926851.051;23029.86;67618631811.23;15020;16.346258;12.345491;12.966846;12.804204
24602;522616.324;12163.11;6355654758.20;1386;421.90622;47.351055;75.24588;15.52083
24603;316959.555;15921.91;5046601433.78;135;13.407962;26.69713;4.085068;-0.876413
24604;1079622.11;16091.73;17368659979.57;989;12.87238;13.464584;15.098389;14.816365
24605;839851.962;23965.38;20141369461.40;458;11.774757;11.143625;13.609915;10.846012
24606;237216.722;102969.16;24426007648.83;4123;-1.208407;-1.843202;-3.157652;-2.437723
24607;27755.027;17662.96;490235842.69;1084;-1.209055;-1.761451;-10.194992;-6.584691
24608;154176.299;8199.04;1264098111.15;27;-2.705918;-3.322594;-5.489569;-4.572435
24609;177496.138;9609.53;1705654619.35;60;-2.702419;-3.163381;-5.182837;-3.976874
24610;1371829.179;17094.76;23451083737.79;26;5.602905;5.928576;5.096228;3.749065
24611;301546.718;13081.36;3944642191.28;243;0.764044;66.8166;6.735088;17.35515
24612;988305.95;13422.86;13265895326.07;17;9.063746;10.541159;12.112248;14.34348
24613;302026.89;11452.84;3459064490.49;44;11.666544;94.67681;20.218113;8.545052
24614;442500000;13007.47;5753329986430.12;6657;464.09924;32.284622;54.42501;5.308143
24615;119900287.787;3144.79;379480978916.22;2525;24.948408;13.005498;13.431651;13.238206
24616;60411342.858;3207.97;153719681187.93;5;25.574327;13.571746;14.000029;13.740661
24617;42734883.932;3253.88;142128883605.28;48;25.888458;13.855931;14.285282;14.024487
24618;2756699.72;12747.62;35175413140.17;2;26.835562;14.712746;15.145319;14.880257
24619;53797880.595;3119.06;169288482855.70;25;24.698914;12.779788;13.205092;13.000038
24620;65503377.336;3144.74;207336190289.52;5926;24.948408;13.005498;13.431651;13.238193
24621;14784861.991;3677.49;55647586770.11;1062;4.196581;14.221045;16.36043;17.48505
24622;23605.621;5689237.55;123455030166.98;1142;18.71767;12.748446;13.994065;13.722826
24623;18183.673;5689236.23;104706216702.72;5275;18.71767;12.748446;13.994065;13.722796
24624;1325728.524;10033.85;13302161034.32;1;19.312462;0.0;0.0;0.0
24625;10.596;5665289.38;60030852.12;1;18.48059;12.523248;13.766386;13.510556
24626;4098.289;5864595.83;24034806669.95;19;19.61097;13.59695;14.851917;14.512435
24627;189.16;12787.18;2418820.37;1;20.511156;14.451722;15.716178;15.371782
24628;244084.333;11417.88;2789961778.73;256;439.3313;47.197292;79.934975;17.126913
24629;282620.033;10245.95;2905210897.37;164;-51.869267;0.317295;1.329504;-9.963123
24630;742207.405;11732.53;9101875790.35;234;122.83665;36.941868;24.438295;21.924166
24631;8220977.717;5136.01;42367648917.75;482;19.435717;12.523217;12.902106;12.638061
24632;34267264.589;20077.38;687996991012.57;2;15.006393;13.338361;12.205194;12.098891
24633;14920761.781;12799.17;190973350655.74;7;471.79694;28.288536;62.022568;11.307898
24634;1021353.928;11469.50;11714420736.02;5;467.5822;27.339006;60.82414;10.445636
24635;49531726.007;12163.94;602501033026.04;8;472.64795;28.480263;62.23968;21.574331
24636;1835053.774;11854.46;21753576228.86;2;471.79694;28.288536;62.022568;18.489538
24637;21938750.038;12841.41;281724539637.18;2;472.36404;28.416304;62.18382;11.424337
24638;4195389631.353;32.37;135801138889.78;3;7.702732;13.387308;8.675977;9.442531
24639;3159308.089;25866.87;81721422122.85;7;11.658169;8.074452;-9.360013;0.135329
24640;2939600.507;16423.10;48277341049.44;3;11.677517;10.523533;-9.205822;-8.322258
24641;3921959.65;11124.60;43630241550.55;2;0.650038;1.580323;20.85581;10.189892
24642;5547548.111;43532.97;241501266246.08;2;-9.057264;4.94;9.462424;3.211171
24643;2084562.838;14856.47;30969238602.38;4;19.526003;22.00978;16.426098;6.040395
24644;6113411.313;16401.48;100269000404.38;12;-0.545057;45.089767;15.403822;41.514057
24645;34026.887;6480.05;220495932.95;2;-57.589466;-63.13823;-52.029095;0.0
24646;22095.381;6188.46;136736480.63;3;-62.200527;-66.86904;-55.640312;0.0
24647;38110.932;7052.16;268764511.54;1;-48.181667;-55.521145;-44.604656;0.0
24648;9611.301;5605.07;53872026.52;3;-71.03195;-74.027;-62.57979;0.0
24649;4134982.624;10188.88;42130847055.69;1;-0.547592;8.636586;0.0;0.0
24650;0;10000.00;0.00;0;0.0;0.0;0.0;0.0
24651;3361596.245;30464.49;102938756320.60;4800;26.17806;12.941878;14.880371;15.361851
24652;11974927.901;3393.75;40280209761.73;109;10.167395;11.834474;13.008526;13.103882
24653;44225413.704;3345.68;140129815938.16;17;9.732;11.392506;12.56193;12.682089
24654;586232.825;3313.02;1942199807.38;14;10.058204;11.72362;12.896513;12.991725
24655;144929979.136;3375.05;468841153388.98;49;10.222037;11.889939;13.064572;13.172787
24656;122254484.116;3418.28;448577463780.50;120;10.222036;11.889941;13.064572;13.172787
24657;288848068.383;3410.06;1038879378782.16;464;10.222036;11.889939;13.064572;13.172787
24658;63567617.191;3383.33;213387780608.55;93;10.222042;11.889939;13.064572;13.172787
24659;182013649.911;3217.66;600711776545.24;11115;9.246314;10.899494;12.063757;12.195653
24660;228410839.124;2961.14;677295819454.60;2144;7.229902;8.9154;10.060794;10.176817
24661;39958547.911;3358.14;141093876208.10;41;17.058825;13.006839;13.549309;14.115386
24662;57305987.474;3408.71;232878566102.83;68;17.581488;13.511461;14.047996;14.605441
24663;24488344.034;3441.72;84732422892.97;110;17.581488;13.511462;14.052939;14.633817
24664;230442923.428;3185.43;754223900593.95;29880;16.483269;12.451154;12.991567;13.541636
24665;19570145.009;2951.12;57753878218.72;49;14.458424;10.496204;11.040646;11.608131
24666;27188775.332;3423.12;92287786483.75;176;17.523212;13.455194;13.997644;14.564645
24667;4685393.585;3361.50;15749951631.67;26;17.406738;13.342741;13.868451;14.417119
24668;16280064.408;21858.10;345159963548.10;250;15.447128;12.962548;14.081794;14.260418
24669;71841289.003;20469.65;1471213417699.03;2363;14.583125;12.117088;13.227981;13.366866
24670;1017470.723;19147.94;19478450742.56;3;12.380593;9.961832;11.051428;11.311383
24671;10968897.595;20904.48;228155062684.00;26;15.18431;12.705371;13.822077;13.961688
24672;56087566.796;8236.66;458621068391.79;151859;15.780384;11.976643;13.887585;13.375654
24673;434340.122;10141.41;4405125831.75;348;2689.0479;33.717274;70.042625;18.254606
24674;374651.272;15771.10;6079833709.53;3819;-57.317055;32.32756;33.55037;11.566054
24675;6502195.113;14887.39;97008749516.56;8648;21.65728;13.158809;17.733614;19.063766
24676;8.008;13801.30;110527.25;8;16.361744;13.339464;14.415521;0.0
24677;21596871.218;13772.78;297576867786.87;26708;15.973129;12.96448;14.060551;14.15431
24678;4739603.751;11872.07;56043360450.02;10256;57.493484;16.254665;17.321976;21.255787
24679;666637.869;12109.37;8089112966.63;3242;65.49497;18.4946;17.357727;15.222558
24680;432004.839;11417.26;4931909330.05;620;13.217844;10.077239;14.190774;11.841337
24681;495045.931;12896.67;6393221331.91;2094;60.13713;26.028093;20.238415;17.77014
24682;1081087.76;10284.93;11118911717.91;156;15.373232;10.605311;1.280835;1.821285
24683;0;10000.00;0.00;0;0.0;0.0;0.0;0.0
24684;2234910.505;10038.95;22436154465.02;1511;9.656321;-7.603918;-3.763546;0.0
24685;2426753.578;10818.73;26204038145.15;7173;13.916336;10.68232;13.931245;0.0
24686;971145.294;10932.50;10700759870.01;4411;39.679676;13.96279;15.402577;0.0
24687;345962.988;10565.05;3675232755.93;4469;88.1344;19.073318;0.0;0.0
24688;5419724.419;12968.24;70284275598.49;901;25.363977;4.682862;3.7087;6.097145
24689;14862.971;12721.12;189073578.55;1;-2.372938;-2.898759;-4.237694;1.632927
24690;405018.43;12675.56;5133836510.28;161;-2.372937;-2.925065;-4.241828;1.630231
24691;1332820.64;47185.66;62383625235.46;3427;16.692905;11.977083;13.163467;12.610114
24692;766262.506;48846.63;38909966615.70;55;17.38454;12.64099;13.834516;13.277813
24693;35559.304;49702.59;1767389517.33;3;17.733408;12.975797;14.172861;13.614508
24694;36205.8;49407.10;1788823395.49;41;17.61689;12.627301;14.021712;13.483177
24695;18835322.936;48101.99;905309668751.75;103378;17.03773;12.308155;13.609702;13.016671
24696;1462267.703;48007.86;78048957509.53;88;17.03764;12.308111;13.498157;12.943098
24697;601963.609;48846.63;30403895150.55;13;17.38454;12.64099;13.834516;13.277813
24698;9147694.295;14076.90;129157398900.93;70513;20.61413;9.669417;15.955994;15.894991
24699;3108092.25;18883.66;58632683453.58;5122;33.245354;14.489717;16.025158;15.435617
24700;26572192.989;3684.11;109194784498.93;25;20.059364;12.603861;15.109585;14.664107
24701;39448617.205;3693.40;156097488832.98;102;20.059355;12.603861;15.109585;14.664108
24702;8215295.594;3509.25;28897157071.43;1;19.231735;11.827489;14.315985;13.873571
24703;14752.495;11831.36;174692071.42;19;19.845287;12.402924;14.904121;14.459411
24704;507543.435;11261.32;5704093095.37;9;17.49602;10.199277;12.651565;12.158552
24705;83425091.152;3510.03;293978561743.86;6449;19.231733;11.827491;14.315987;13.873573
24706;24505946.128;3999.46;97071383882.23;6;21.019325;13.504363;16.03007;15.581039
24707;101581.895;13155.53;1333839943.43;14;20.417458;12.939835;15.453019;15.006216
24708;133810.534;15936.44;2132464158.53;1;34.43147;13.633576;17.615051;17.033947
24709;21818.629;13676.16;298394980.84;1;34.564358;13.745931;17.73133;17.149654
24710;108353.003;12303.86;1333160671.73;1;35.098423;14.197604;18.198784;11.577102
24711;9944634.513;2372.76;23596204236.48;14;34.964535;14.084371;18.081594;17.498192
24712;293046.29;13764.77;4033713657.79;46;34.69746;13.858523;17.847857;17.265604
24713;572612.276;13656.42;7819835107.62;5;35.031433;14.140954;18.140156;17.556461
24714;1047566.757;13699.22;14557562594.68;95;34.564358;13.745955;17.731356;17.149677
24715;2749768.417;11509.12;31647415598.89;15;34.83086;13.97133;17.964603;0.0
24716;7485590.23;2804.04;21367904575.23;150;34.431473;13.63358;17.615053;17.03395
24717;108390.844;11102.63;1203423817.32;1;36.043304;14.996672;19.02577;0.0
24718;526460.06;11456.11;6031185444.05;32;34.166546;13.409533;17.383179;0.0
24719;5145267.869;21810.23;112219483544.42;29;4.725942;12.835831;12.130397;15.929499
24720;110052.782;10837.45;1192691099.71;4;52.715263;18.86723;9.734336;7.830894
24721;166013.65;10847.91;1798626952.06;8;52.565575;18.750633;9.626674;7.725094
24722;175374.221;10653.74;1868391673.06;1;11.094613;11.659398;13.462941;0.0
24723;1454376.821;10674.92;15525360998.25;124;11.094618;11.659399;13.616831;0.0
24724;176660.59;10653.74;1882096309.77;2;11.094617;11.659398;13.462941;0.0
24725;1495129.975;10686.83;15978197153.83;8;11.314751;11.880651;13.841951;0.0
24726;779525.315;10407.03;8112545766.14;62;10.648709;11.745958;0.0;0.0
24727;100023.193;10401.67;1040408024.08;1;10.758222;11.856555;0.0;0.0
24728;128144.396;26566.90;3404399322.00;1;11.383976;14.674516;12.25894;11.75685
24729;28018783.285;23716.52;664508151867.93;1078;9.738361;12.980423;10.600431;10.105739
24730;5145267.869;21810.23;112219483544.42;29;4.725942;12.835831;12.130397;15.929499
24731;2334878.011;12390.26;28929747577.36;2;-23.112675;23.200838;19.887318;17.606693
24732;1567316.784;12344.81;19348224139.69;355;-23.263983;22.9587;19.651674;17.37552
24733;3896550.513;27514.56;107289545353.36;119;10.105777;10.342556;10.286667;10.164233
24734;325257.717;25717.64;8364862354.81;54;9.576521;9.81214;9.756523;9.634677
24735;442797.803;29443.60;13037559222.59;53;10.64014;10.878091;10.82194;10.698912
24736;214765.767;22500.95;4740844845.96;18;8.533098;8.766419;8.711353;8.590662
24737;270081.092;21062.02;5688452080.98;70;11.734199;11.686693;11.083242;11.390726
24738;1216263.36;14381.58;17865905687.71;228;7.69992;8.615734;11.341104;10.978933
24739;1110402.353;103332.03;114740126150.10;2;4.456113;4.293604;10.963712;9.404419
24740;741673.957;18251.82;13485727230.78;22;12.179447;18.646654;13.348829;12.602614
24741;1110402.353;103332.03;114740126150.10;2;4.456113;4.293604;10.963712;9.404419
24742;741673.957;18251.82;13485727230.78;22;12.179447;18.646654;13.348829;12.602614
24743;2992773.965;85039.70;254504614174.03;16;-1.73782;31.45138;15.171252;24.137384
24744;4520376.778;89047.53;402528372758.97;41;8.447927;26.253378;82.378876;51.79125
24745;1477433.695;38376.24;56698346903.62;36;10.916082;10.761121;5.770299;10.79525
24746;1183550.157;45066.30;53338223462.57;19;-0.835845;-1.0285;4.03616;55.053818
24747;6331904.647;59924.60;379436846494.61;42;0.317774;0.479945;0.109944;3.033701
24748;13711265.285;21561.71;295638273048.68;150;11.296607;9.947543;3.219429;8.302846
24749;2147423.513;13120.27;28174783963.38;30;-2.153244;13.775995;8.016591;25.805864
24750;589706.633;19923.42;11748242987.13;20;12.801589;11.713044;12.586714;12.613273
24751;200434537.182;21187.98;3918773838543.05;488;13.135881;12.044119;12.920371;12.947009
24752;8845156.703;14423.89;127581541896.63;1;14.493052;13.388227;14.274962;14.301918
24753;24.309;11760.69;285891.13;1;12.857169;11.768087;12.642187;12.668759
24754;1078443.79;11102.35;11973262056.06;2;14.493051;13.388227;14.274962;10.853078
24755;19539607.594;3218.52;62864740666.44;334;12.74805;11.706502;13.095013;12.952814
24756;163293.51;3367.43;549878770.77;8;13.587511;12.538239;13.93706;13.793806
24757;2217212.218;3247.68;8500787407.38;18;12.914939;11.871866;13.262428;13.120019
24758;318166375.635;3218.52;1023353639762.15;88;12.74805;11.706502;13.095013;12.952814
24759;58096142.066;3367.43;189444526407.62;36;13.587511;12.538239;13.93706;13.793806
24760;6053056.617;3189.97;19237417096.23;530;12.581636;11.541623;12.928091;12.786102
24761;21562985.745;12328.33;265835497035.68;1;13.400459;12.522483;12.915694;13.015705
24762;30541512.861;3378.28;103177642929.56;126;13.568319;12.689053;13.082844;13.183003
24763;493827.495;3406.42;1682185222.83;38;13.736688;12.856115;13.250488;13.350795
24764;375692.016;3415.87;1283313778.97;33;13.792922;12.911913;13.30648;13.406836
24765;23320.417;3397.01;79219684.24;11;13.680514;12.800373;13.194552;13.294809
24766;200434537.182;21187.98;3918773838543.05;488;13.135881;12.044119;12.920371;12.947009
24767;589706.633;19923.42;11748242987.13;20;12.801589;11.713044;12.586714;12.613273
24768;1078443.79;11102.35;11973262056.06;2;14.493051;13.388227;14.274962;10.853078
24769;24.309;11760.69;285891.13;1;12.857169;11.768087;12.642187;12.668759
24770;8845156.703;14423.89;127581541896.63;1;14.493052;13.388227;14.274962;14.301918
24771;58096142.066;3367.43;189444526407.62;36;13.587511;12.538239;13.93706;13.793806
24772;6053056.617;3189.97;19237417096.23;530;12.581636;11.541623;12.928091;12.786102
24773;318166375.635;3218.52;1023353639762.15;88;12.74805;11.706502;13.095013;12.952814
24774;19539607.594;3218.52;62864740666.44;334;12.74805;11.706502;13.095013;12.952814
24775;2217212.218;3247.68;8500787407.38;18;12.914939;11.871866;13.262428;13.120019
24776;163293.51;3367.43;549878770.77;8;13.587511;12.538239;13.93706;13.793806
24777;13305386.521;18129.17;221415611668.06;19;17.743513;13.527658;14.468954;14.883206
24778;7453822.213;14277.57;102360109221.89;95;16.347921;12.17436;13.10347;13.513291
24779;78963902.059;18691.95;1399660983828.57;285;16.867382;12.678086;13.611843;14.022861
24780;26620083.223;18169.52;473575714770.74;80;16.867384;12.677905;13.609857;14.021241
24781;15323210.682;24353.17;368305154581.13;5413;16.004164;11.841552;12.768905;13.177033
24782;936522.07;12635.02;11832976388.66;1;16.004164;11.843198;12.771211;13.179371
24783;241152.509;24623.01;5939399648.74;162;4423.1714;37.459118;76.591774;22.901354
24784;445011.707;14405.19;6410477542.88;40;4449.6577;38.275288;77.63978;23.765297
24785;47317.033;13707.81;648612889.46;3;4512.6855;40.21778;80.13258;25.711052
24786;29119.413;11895.14;346379406.24;2;4478.7046;39.17088;0.0;0.0
24787;8146459.407;18458.83;150666500205.55;1081;49.01321;14.097334;18.70503;20.38815
24788;17997299.917;18963.82;341271567527.22;32;50.49432;15.237052;19.890821;21.59022
24789;8371410.921;21068.59;175623788691.55;9;51.245945;15.816568;20.492905;22.20132
24790;4728281.731;18628.26;92322070050.46;52;49.75011;14.664211;19.294352;20.985401
24791;4301380.544;19976.92;85333562802.35;45;50.19575;15.008297;19.651966;21.348648
24792;134728.917;26932.26;3628553843.61;263;15.882125;15.930063;17.314007;17.665234
24793;97.215;6058214.17;588950200.05;1;81.433975;-44.133858;-17.066456;2.930445
24794;14645653.142;12693.51;185909471495.49;327;17.499315;16.699808;17.913202;17.840754
24795;411324.807;19012.55;7820333942.96;2;-93.578896;37.503757;16.635164;1.013846
24796;229489.479;21401.81;4911489177.57;71;-93.70575;34.799366;14.338207;-0.974891
24797;163944.276;15640.45;2564162662.47;5;-93.68078;35.331738;14.790066;-0.583675
24798;1691027.535;15606.98;26391833091.26;12;-93.64295;36.138023;15.475462;0.009704
24799;359941.125;12779.50;4599869015.41;57;40.756737;3.279649;3.100813;-12.83346
24800;898384.319;13641.88;12255651948.95;13;42.152542;4.31003;4.129327;-11.964297
24801;442833.096;13163.38;5829179149.16;15;41.38145;3.741423;3.561363;-12.444253
24802;435642.288;12871.21;5607242872.46;1;43.217655;5.095305;4.91395;-11.300974
24803;124462.101;9280.10;1155020826.13;3;-94.28639;45.50073;-0.436555;-14.087422
24804;292787.389;9829.56;2877971359.74;2;-94.19425;47.835567;1.164043;-12.706629
24805;415007.231;9169.52;3805415204.71;3;-94.25218;46.367638;0.15773;-13.574755
24806;153002.512;9149.05;1399827225.85;41;-94.308975;44.92797;-0.829243;-14.426105
24807;533824.904;10754.67;5741112495.70;3;9.43934;5.315778;0.0;0.0
24808;296218.98;13463.29;3988082846.61;9;7.716234;3.65087;25.871063;19.981556
24809;579106.141;13528.75;7794582880.29;32;7.928656;3.855722;26.119598;20.219246
24810;445073.956;13328.77;5932287019.04;81;7.293877;3.242522;25.37509;19.5097
24811;1163290.223;13668.86;15900851794.20;9;8.356017;4.268728;26.620636;20.697254
24812;2161848.965;10338.52;22350324552.47;7;-22.754736;-6.658574;-4.601813;-15.969857
